gene,importance
ompK35_@fs_41_42_90674_196894_1,0.0
ompK36_@fs_250_251_0_142423_0,0.0
ompK36_@del_195_196_128079_128082_1_STOP,0.0
ramR_@del_139_140_21823_21826_1_STOP,0.0
ramR_@fs_28_29_0_73477_0,0.0
ramR_@del_121_122_56617_56620_0_STOP,0.0
ramR_@del_121_122_48177_48180_0_STOP,0.0
ramR_@del_121_122_39884_39887_0_STOP,0.0
ramR_@del_121_122_384498_384501_0_STOP,0.0
ramR_@del_121_122_3682_3685_0_STOP,0.0
ramR_@fs_28_29_28670_102147_1,0.0
ramR_@fs_38_39_0_10640_0,0.0
ramR_@del_121_122_1884_1887_1_STOP,0.0
ramR_@del_117_118_3797_3800_0_STOP,0.0
qnrVC1,0.0
ramR_@fs_38_39_0_109179_0,0.0
ramR_@fs_46_47_0_100245_0,0.0
ramR_@fs_46_47_0_99876_0,0.0
ramR_@fs_47_48_0_340037_0,0.0
ramR_@fs_47_48_0_92214_0,0.0
qnrB9,0.0
ramR_@fs_47_48_61915_126555_1,0.0
ramR_@fs_49_50_0_34163_0,0.0
ramR_@fs_49_50_100678_125858_1,0.0
qnrB17,0.0
qnrB10,0.0
ramR_@fs_49_50_148401_198021_1,0.0
ramR_@fs_49_50_5420_34228_1,0.0
qnrA1,0.0
ramR_@fs_65_66_0_386679_0,0.0
qnrA,0.0
ramR_@del_136_137_615_618_1_STOP,0.0
ramR_@fs_155_156_0_3657_0,0.0
pmrB_S208N,0.0
ramR_@del_22_23_28778_28781_1_STOP,0.0
ramR_@fs_114_115_10040_20611_1,0.0
ramR_@fs_114_115_0_10528_0,0.0
ramR_@fs_114_115_0_10473_0,0.0
ramR_@fs_114_115_0_100041_0,0.0
ramR_@fs_110_111_28984_86057_1,0.0
ramR_@fs_10_11_7519_218038_1,0.0
ramR_@fs_114_115_512_100553_1,0.0
ramR_@fs_132_133_0_39996_0,0.0
ramR_@fs_10_11_0_341819_0,0.0
ramR_@fs_107_108_43005_61902_1,0.0
ramR_@fs_105_106_0_47937_0,0.0
ramR_@fs_104_105_10010_49317_1,0.0
ramR_@fs_102_103_475_47537_1,0.0
ramR_@fs_102_103_0_82855_0,0.0
ramR_@fs_102_103_0_76795_0,0.0
ramR_@fs_102_103_0_100069_0,0.0
ramR_@fs_101_102_10003_110077_1,0.0
ramR_@fs_101_102_0_85397_0,0.0
ramR_@fs_101_102_0_306611_0,0.0
ramR_@fs_137_138_156012_219869_1,0.0
ramR_@fs_101_102_0_100074_0,0.0
ramR_@fs_138_139_0_33188_0,0.0
ramR_@fs_100_101_0_47418_0,0.0
ramR_@fs_138_139_21818_55006_1,0.0
ramR_@del_8_9_21624_21627_1_STOP,0.0
ramR_@fs_153_154_0_48482_0,0.0
ramR_@del_56_57_10694_10697_0_STOP,0.0
qacG2,0.0
pmrA_S42N,0.0
ompK36_@del_233_234_14997_15000_1_STOP,0.0
ramR_@fs_9_10_0_40444_0,0.0
ompK36_W125Ter,0.0
ompK36_Q70Ter,0.0
rmtB1,0.0
ompK36_Q313Ter,0.0
ompK36_G133D,0.0
rmtF,0.0
ompK36_@fs_26_27_0_180629_0,0.0
rpsJ_V57L,0.0
ompK36_@fs_261_262_128313_277213_1,0.0
sat2,0.0
smr,0.0
ompK36_@fs_140_141_0_63339_0,0.0
ompK36_@fs_140_141_0_239665_0,0.0
ompK36_@fs_129_130_127918_304261_1,0.0
ompK36_@fs_123_124_128103_593713_1,0.0
ompK36_@fs_107_108_204932_314043_1,0.0
ompK36_@del_75_76_135163_135166_1_STOP,0.0
ompK36_@del_69_70_74883_74886_0_STOP,0.0
ompK36_@del_69_70_55889_55892_1_STOP,0.0
ompK36_@del_69_70_196154_196157_0_STOP,0.0
ompK36_@del_69_70_109225_109228_0_STOP,0.0
ompK36_@del_312_313_9485_9488_0_STOP,0.0
ompK36_@del_312_313_160666_160669_0_STOP,0.0
ompK36_@del_312_313_100278_100281_0_STOP,0.0
ompK36_@del_300_301_125765_125768_1_STOP,0.0
ompK36_@del_281_282_125067_125070_1_STOP,0.0
ompK36_@del_254_255_1167_1170_1_STOP,0.0
ramR_T43M,0.0
ramR_@fs_98_99_0_39330_0,0.0
parC_E84K,0.0
ramR_@fs_97_98_0_336225_0,0.0
ramR_@fs_65_66_0_48749_0,0.0
ramR_@fs_65_66_365_100468_1,0.0
ramR_@fs_75_76_0_66950_0,0.0
oqxR_@fs_93_94_54130_63554_1,0.0
oqxR_@fs_87_88_22600_36797_1,0.0
ramR_@fs_86_87_156868_190212_1,0.0
oqxR_@fs_69_70_0_35376_0,0.0
oqxR_@fs_69_70_0_35209_0,0.0
oqxR_@fs_61_62_54338_112031_1,0.0
oqxR_@fs_19_20_53911_143953_1,0.0
oqxR_@fs_136_137_54244_100565_1,0.0
oqxR_@fs_121_122_0_46692_0,0.0
ramR_@fs_94_95_0_345891_0,0.0
oqxR_@fs_10_11_0_41319_0,0.0
oqxR_@del_89_90_54407_54410_1_STOP,0.0
oqxR_@del_20_21_35530_35533_0_STOP,0.0
ramR_@fs_94_95_104758_445948_1,0.0
ramR_@fs_95_96_573_4438_1,0.0
oqxR_@del_107_108_29928_29931_0_STOP,0.0
oqxB9,0.0
ompK35_@fs_41_42_46469_93894_1,0.0
oqxB6,0.0
oqxB27,0.0
oqxB22,0.0
oqxB21,0.0
oqxB16,0.0
oqxA6,0.0
ompK35_@fs_41_42_46469_93985_1,0.0
ompK35_@fs_41_42_0_106129_0,0.0
ompK35_@fs_41_42_44484_91924_1,0.0
dfrA15,0.0
cmlA4,0.0
cmlA,0.0
cirA_@fs_47_48_87923_153490_1,0.0
cirA_@fs_442_443_179942_301253_1,0.0
cirA_@fs_123_124_0_93782_0,0.0
cirA_@fs_121_122_0_129494_0,0.0
cirA_@del_63_64_122846_122849_0_STOP,0.0
cirA_@del_561_562_144295_144298_0_STOP,0.0
cirA_@del_527_528_30104_30107_0_STOP,0.0
catB11,0.0
blaZ,0.0
blaVIM-4,0.0
blaVIM-2,0.0
blaVIM-1,0.0
blaTEM-206,0.0
blaSHV-77,0.0
blaSHV-75,0.0
blaSHV-71,0.0
blaSHV-63,0.0
blaSHV-62,0.0
blaSHV-61,0.0
blaSHV-60,0.0
blaSHV-52,0.0
blaSHV-5,0.0
blaSHV-42,0.0
blaSHV-41,0.0
blaSHV-40,0.0
crrB_L94M,0.0
dfrA16,0.0
blaSHV-37,0.0
dfrA18,0.0
mgrB_@del_3_4_9382_9385_1_STOP,0.0
mgrB_@del_3_4_79371_79374_0_STOP,0.0
mgrB_@del_3_4_76472_76475_1_STOP,0.0
mgrB_@del_3_4_733_736_0_STOP,0.0
mgrB_@del_2_3_736_739_0_STOP,0.0
mgrB_@del_2_3_465917_465920_1_STOP,0.0
mgrB_@del_29_30_79842_79845_0_STOP,0.0
mgrB_@del_29_30_76550_76553_1_STOP,0.0
mgrB_@del_29_30_154020_154023_1_STOP,0.0
mgrB_@del_17_18_76513_76516_1_STOP,0.0
mgrB_@del_17_18_691_694_0_STOP,0.0
gyrA_D87Y,0.0
ftsI_A413V,0.0
fosA9,0.0
floR2,0.0
erm(42),0.0
ere(B),0.0
ere(A),0.0
dfrB3,0.0
dfrA8,0.0
dfrA35,0.0
ompK35_@fs_41_42_44484_82349_1,0.0
dfrA30,0.0
dfrA26,0.0
dfrA22,0.0
dfrA21,0.0
dfrA19,0.0
blaSHV-38,0.0
blaSHV-36,0.0
mgrB_@del_42_43_82164_82167_0_STOP,0.0
blaLEN-17,0.0
blaLAP-2,0.0
blaKPC-45,0.0
blaKPC-4,0.0
blaKPC,0.0
blaIMP-4,0.0
blaIMP-18,0.0
blaFOX-5,0.0
blaDHA-6,0.0
blaCARB-2,0.0
arr-4,0.0
arr,0.0
aphA16,0.0
aph(4)-Ia,0.0
aph(3')-VIb,0.0
ant(6)-Ia,0.0
acrR_M109I,0.0
aadA3,0.0
aadA10,0.0
aacA43,0.0
aac(6')-Il,0.0
aac(6')-Ib4,0.0
aac(6')-Ib-cr,0.0
aac(6')-E606,0.0
aac(6')-33,0.0
aac(3)-VIa,0.0
aac(3)-IVa,0.0
aac(3)-IIg,0.0
blaLEN,0.0
blaLEN-9,0.0
blaSHV-32,0.0
blaMUS,0.0
blaSHV-31,0.0
blaSHV-30,0.0
blaSHV-2A,0.0
blaSHV-254,0.0
blaSHV-25,0.0
blaSHV-236,0.0
blaSHV-220,0.0
blaSHV-207,0.0
blaSHV-2,0.0
blaSHV-193,0.0
blaSHV-164,0.0
blaSHV-157,0.0
blaSHV-120,0.0
blaSHV-119,0.0
blaSHV-110,0.0
blaSHV-108,0.0
blaSHV-100,0.0
blaSCO-1,0.0
blaR1,0.0
blaOXY-5-9,0.0
blaOXA-204,0.0
blaOXA-2,0.0
blaOXA-163,0.0
blaOKP-B-79,0.0
blaOKP-B-23,0.0
blaOKP-A,0.0
blaNDM,0.0
mgrB_@del_42_43_110493_110496_1_STOP,0.0
dfrA33,0.0
mgrB_@del_5_6_106024_106027_1_STOP,0.0
ompK35_@fs_41_42_0_108322_0,0.0
ompK35_@fs_207_208_41707_240341_1,0.0
ompK35_@fs_207_208_41707_240641_1,0.0
ompK35_@fs_207_208_42123_72657_1,0.0
ompK35_@fs_207_208_42464_49119_1,0.0
ompK35_@fs_207_208_95291_142313_1,0.0
ompK35_@fs_299_300_0_104728_0,0.0
ompK35_@fs_299_300_91377_221563_1,0.0
ompK35_@fs_315_316_223999_340461_1,0.0
ompK35_@fs_41_42_0_10110_0,0.0
ompK35_@fs_41_42_0_104970_0,0.0
ompK35_@fs_41_42_0_105042_0,0.0
ompK35_@fs_41_42_0_105570_0,0.0
ompK35_@fs_41_42_0_105728_0,0.0
ompK35_@fs_41_42_0_106148_0,0.0
ompK35_@fs_41_42_0_106220_0,0.0
ompK35_@fs_207_208_41707_230600_1,0.0
ompK35_@fs_207_208_40505_70995_1,0.0
ompK35_@fs_207_208_140840_187684_1,0.0
ompK35_@fs_13_14_0_42227_0,0.0
ompK35_@fs_118_119_0_47136_0,0.0
ompK35_@fs_118_119_95455_124100_1,0.0
ompK35_@fs_11_12_0_47513_0,0.0
ompK35_@fs_11_12_152195_199697_1,0.0
ompK35_@fs_11_12_21975_69560_1,0.0
ompK35_@fs_13_14_0_42193_0,0.0
ompK35_@fs_13_14_90606_132833_1,0.0
ompK35_@fs_207_208_0_37369_0,0.0
ompK35_@fs_164_165_133478_170964_1,0.0
ompK35_@fs_164_165_90358_137404_1,0.0
ompK35_@fs_164_165_95698_133403_1,0.0
ompK35_@fs_169_170_91075_138205_1,0.0
ompK35_@fs_207_208_0_188888_0,0.0
mgrB_@fs_24_25_0_83890_0,0.0
ompK35_@fs_41_42_0_106292_0,0.0
ompK35_@fs_41_42_0_110866_0,0.0
ompK35_@fs_115_116_0_47347_0,0.0
ompK35_@fs_41_42_0_130926_0,0.0
ompK35_@fs_41_42_0_47425_0,0.0
ompK35_@fs_41_42_0_47440_0,0.0
ompK35_@fs_41_42_0_47497_0,0.0
ompK35_@fs_41_42_0_47512_0,0.0
ompK35_@fs_41_42_0_47516_0,0.0
ompK35_@fs_41_42_0_47569_0,0.0
ompK35_@fs_41_42_1870_3968_1,0.0
ompK35_@fs_41_42_209247_247112_1,0.0
ompK35_@fs_41_42_209250_240272_1,0.0
ompK35_@fs_41_42_209252_256764_1,0.0
ompK35_@fs_41_42_209255_256771_1,0.0
ompK35_@fs_41_42_209433_240476_1,0.0
ompK35_@fs_41_42_209451_315671_1,0.0
ompK35_@fs_41_42_209459_256975_1,0.0
ompK35_@fs_41_42_44463_150611_1,0.0
ompK35_@fs_41_42_0_4120_0,0.0
ompK35_@fs_41_42_0_38267_0,0.0
ompK35_@fs_41_42_0_37865_0,0.0
ompK35_@fs_41_42_0_31009_0,0.0
ompK35_@fs_41_42_0_130944_0,0.0
ompK35_@fs_41_42_0_130955_0,0.0
ompK35_@fs_41_42_0_130956_0,0.0
ompK35_@fs_41_42_0_131028_0,0.0
ompK35_@fs_41_42_0_141039_0,0.0
ompK35_@fs_41_42_0_16734_0,0.0
ompK35_@fs_41_42_0_31020_0,0.0
ompK35_@fs_41_42_0_35006_0,0.0
ompK35_@fs_41_42_0_31033_0,0.0
ompK35_@fs_41_42_0_31058_0,0.0
ompK35_@fs_41_42_0_31063_0,0.0
ompK35_@fs_41_42_0_31080_0,0.0
ompK35_@fs_41_42_0_31097_0,0.0
ompK35_@fs_41_42_0_31112_0,0.0
ompK35_@fs_115_116_102829_150176_1,0.0
ompK35_@fs_207_208_0_198934_0,0.0
ompK35_@fs_115_116_0_47297_0,0.0
nfsB_@fs_20_21_0_6137_0,0.0
nfsB_@fs_20_21_0_32538_0,0.0
nfsB_@fs_166_167_70030_190481_1,0.0
nfsB_@fs_166_167_60126_97257_1,0.0
nfsB_@fs_129_130_63230_102168_1,0.0
nfsB_@fs_129_130_63230_102112_1,0.0
ompK35_@fs_115_116_0_140461_0,0.0
nfsB_@fs_129_130_22924_61719_1,0.0
nfsB_@fs_129_130_1889_11318_1,0.0
nfsB_@fs_129_130_0_9409_0,0.0
nfsB_@fs_129_130_0_38870_0,0.0
nfsB_@fs_129_130_0_10376_0,0.0
nfsB_@del_95_96_38996_38999_0_STOP,0.0
nfsB_@del_45_46_275131_275134_0_STOP,0.0
nfsB_@del_34_35_32287_32290_0_STOP,0.0
nfsB_@del_34_35_2987_2990_0_STOP,0.0
nfsB_@del_34_35_29814_29817_1_STOP,0.0
nfsB_@del_34_35_29812_29815_1_STOP,0.0
nfsB_@del_34_35_26265_26268_1_STOP,0.0
nfsB_@del_27_28_43865_43868_1_STOP,0.0
nfsB_@del_25_26_117073_117076_1_STOP,0.0
nfsB_@del_130_131_57084_57087_0_STOP,0.0
nfsB_@del_101_102_9365_9368_0_STOP,0.0
mph(C),0.0
mgrB_W47R,0.0
mgrB_Q30Ter,0.0
mgrB_D31N,0.0
mgrB_@fs_41_42_0_621_0,0.0
mgrB_@fs_24_25_21606_105496_1,0.0
mgrB_@fs_24_25_142170_219261_1,0.0
nfsB_@fs_20_21_0_32613_0,0.0
vanR-A,0.0
ompK35_@del_137_138_30747_30750_0_STOP,0.0
ompK35_@del_137_138_231908_231911_0_STOP,0.0
ompK35_@del_315_316_46516_46519_0_STOP,0.0
ompK35_@del_315_316_46599_46602_0_STOP,0.0
ompK35_@del_311_312_95961_95964_1_STOP,0.0
ompK35_@del_311_312_30270_30273_0_STOP,0.0
ompK35_@del_287_288_188899_188902_0_STOP,0.0
ompK35_@del_273_274_175236_175239_1_STOP,0.0
ompK35_@del_234_235_46784_46787_0_STOP,0.0
ompK35_@del_78_79_2088_2091_0_STOP,0.0
ompK35_@fs_107_108_0_47211_0,0.0
ompK35_@fs_107_108_108908_349153_1,0.0
ompK35_@del_229_230_46735_46738_0_STOP,0.0
nfsB_D198Y,0.0
ompK35_@fs_112_113_33283_80435_1,0.0
blaOKP-A-10,-0.001895308494567871
blaOKP-B-15,-0.0028069615364074707
blaOKP-B-54,-0.013169944286346436
blaOKP-B-6,-0.013274908065795898
blaOXA-181,-0.015681087970733643
blaOXA-232,-0.018991529941558838
blaOXA-48,-0.019077405333518982
ampC_Kaer-1,-0.025744929909706116
blaCTX-M-65,-0.02581632137298584
blaCMY-4,-0.027038753032684326
pmrB_T157P,-0.028686821460723877
ramR_@del_94_95_155612_155615_1_STOP,-0.02974480390548706
blaCMY-16,-0.030792951583862305
blaOKP-B-5,-0.03123757615685463
tet(B),-0.03278264403343201
pmrB_T140P,-0.03745502233505249
blaTEM-24,-0.038542091846466064
blaCTX-M-14,-0.04101719334721565
fosA3,-0.0414712131023407
ramR_@fs_110_111_82238_461421_1,-0.04548490047454834
cmlA5,-0.047204792499542236
floR,-0.047388821840286255
ampC-Kaer,-0.04848349839448929
qacEdelta1,-0.04892565682530403
ramR_A19V,-0.05153137445449829
catB3,-0.051646068692207336
ramR_@fs_98_99_0_39963_0,-0.052545368671417236
blaTEM-1,-0.05329015105962753
qacF,-0.053662121295928955
oqxB20,-0.053752750158309937
ramR_@del_121_122_1187_1190_1_STOP,-0.05507552623748779
aph(6)-Id,-0.055851321667432785
oqxB,-0.057021912187337875
ramR_@fs_185_186_86351_126106_1,-0.057437002658843994
tet(A),-0.058240123093128204
sul2,-0.05853121355175972
qacL,-0.06359702348709106
cmlA1,-0.06468525528907776
oqxB5,-0.0653224065899849
oqxB15,-0.0660746693611145
qacE,-0.06666780263185501
oqxB19,-0.07818151265382767
tet(D),-0.07861284911632538
blaDHA,-0.08455732464790344
oqxB32,-0.08665477484464645
oqxB14,-0.08679279685020447
mrdA_T529N,-0.08921914547681808
oqxB25,-0.09734071046113968
