gene,importance
blaSHV-28,0.024063359946012497
qnrB19,0.022842347621917725
dfrA12,0.022044461220502853
dfrA14,0.021737385541200638
aadA5,0.021144568920135498
blaSHV-1,0.02050342969596386
aac(3)-II,0.020091205835342407
dfrA17,0.019895970821380615
blaTEM-1,0.019799748435616493
qacE,0.019779231399297714
aph(6)-Id,0.018786562606692314
aph(3'')-Ib,0.018415875732898712
gyrA_S83Y,0.018254708498716354
tet(A),0.017389340326189995
aac(3)-IIe,0.01672595553100109
gyrA_S83I,0.016719389706850052
qnrB1,0.016409359872341156
floR,0.01615670695900917
sul1,0.01584954746067524
blaOXA-9,0.015817150473594666
qacEdelta1,0.01580825448036194
aac(6')-Ib-cr5,0.014986244030296803
qnrA,0.014899909496307373
blaOXA,0.01485502254217863
aac(6')-Ib,0.014470565132796764
catB3,0.014397709630429745
blaSHV-254,0.014397680759429932
blaSHV-205,0.01435015071183443
blaOXA-1,0.013979965820908546
ompK36_@fs_322_323_0_144071_0,0.013702094554901123
catA2,0.013529688119888306
parC_S80I,0.013231051154434681
ramR_@del_121_122_1187_1190_1_STOP,0.01266556978225708
blaOXA-1451,0.012125611305236816
ble,0.0118568679317832
mrx(A),0.011720801703631878
mph(A),0.011696875095367432
qnrB6,0.01153626013547182
cmlA5,0.011441325768828392
fosA7,0.011271041817963123
dfrA1,0.011052221059799194
blaCTX-M,0.01077334862202406
aadA1,0.010721138678491116
ramR_@fs_98_99_0_39963_0,0.010495543479919434
nfsB_@del_93_94_61298_61301_1_STOP,0.010402083396911621
blaOXA-10,0.010339081287384033
blaCTX-M-14,0.0103001082316041
ramR_A19V,0.009736895561218262
aac(3)-Ib,0.009732484817504883
aac(6')-Ib',0.009664058685302734
ompK36_@del_195_196_107149_107152_0_STOP,0.00964057445526123
qacF,0.009602367877960205
blaSHV-76,0.009564518928527832
blaTEM,0.009231185540556908
blaSHV-26,0.009148955345153809
aadA16,0.008483338169753551
arr-2,0.008379705250263214
dfrA27,0.008376765064895153
ompK36_@fs_123_124_128103_593713_1,0.007876753807067871
ompK35_@fs_95_96_0_30832_0,0.007575035095214844
ompK35_@fs_299_300_0_46746_0,0.007523894309997559
aac(3)-IId,0.007472500205039978
aac(6')-Ib-cr,0.0074565112590789795
blaKPC-4,0.0073310136795043945
ompK35_@fs_59_60_70143_117437_1,0.0073195695877075195
mgrB_@fs_24_25_18095_169077_1,0.007265329360961914
cirA_@fs_268_269_51844_76299_1,0.0072425007820129395
blaTEM-24,0.007123589515686035
blaSHV-111,0.006868839263916016
ramR_@fs_110_111_82238_461421_1,0.006497502326965332
gyrA_D87A,0.0064371079206466675
gyrA_D87N,0.006354596931487322
qnrB2,0.006292462348937988
aph(3')-Ia,0.006188484374433756
blaSHV-217,0.006038784980773926
arr-3,0.006006792187690735
aadD1,0.005812227725982666
ompK35_@fs_95_96_0_30837_0,0.005661189556121826
ompK35_@fs_28_29_0_589_0,0.005504012107849121
gyrA_D87G,0.00547868013381958
qnrB91,0.0053664445877075195
pmrB_T140P,0.0053595006465911865
blaNDM-1,0.005288753192871809
blaCTX-M-65,0.005251049995422363
ompK36_@del_130_131_116249_116252_1_STOP,0.005159497261047363
rmtF1,0.00515404948964715
ompK35_@fs_61_62_0_171554_0,0.004797399044036865
ompK35_@fs_61_62_138452_185857_1,0.004797399044036865
ompK36_D135DGD,0.004796743392944336
aph(3')-VI,0.004666261840611696
blaNDM-5,0.004526956472545862
ramR_@fs_185_186_86351_126106_1,0.004290103912353516
blaLAP,0.004123806953430176
blaOXA-232,0.004009723663330078
catA1,0.003943751100450754
gyrA_S83F,0.0038614075165241957
blaSHV-80,0.003845036029815674
ompK35_@fs_299_300_91609_138427_1,0.0038016438484191895
dfrA5,0.0037527084350585938
blaOXA-48,0.003677450120449066
mgrB_@fs_24_25_18146_169577_1,0.0036420822143554688
ramR_@del_121_122_3682_3685_0_STOP,0.0036209821701049805
ompK36_@fs_140_141_0_63339_0,0.003523886203765869
ompK36_@fs_140_141_0_239665_0,0.003523886203765869
ompK35_@fs_59_60_0_232186_0,0.003454923629760742
nfsB_@del_34_35_32340_32343_0_STOP,0.003382444381713867
nfsB_@del_34_35_30192_30195_1_STOP,0.003382444381713867
ramR_@del_94_95_155612_155615_1_STOP,0.0033696889877319336
msr(E),0.003326887497678399
mph(E),0.003315345849841833
nfsB_@del_34_35_29798_29801_1_STOP,0.0030747652053833008
armA,0.0030543983448296785
qnrA6,0.003043234348297119
ompK36_@fs_90_91_0_48704_0,0.0029885172843933105
ompK36_D135DD,0.002987730549648404
erm(A),0.002932429313659668
ompK35_@fs_59_60_221005_268299_1,0.0027850866317749023
cirA_@del_240_241_24418_24421_0_STOP,0.0026403069496154785
ompK35_@fs_59_60_70143_181518_1,0.0025283098220825195
ompK35_@fs_61_62_138659_186000_1,0.002256631851196289
nfsB_@del_34_35_157617_157620_1_STOP,0.0022472143173217773
pmrB_T157P,0.00210648775100708
ompK35_@fs_59_60_0_47294_0,0.001917123794555664
ompK35_@fs_41_42_8558_55983_1,0.0
ompK35_@fs_61_62_69221_116563_1,0.0
ompK35_@fs_95_96_0_160864_0,0.0
ompK35_@fs_41_42_90674_128539_1,0.0
ompK35_@fs_61_62_68941_116562_1,0.0
ompK35_@fs_68_69_0_47250_0,0.0
ompK35_@fs_61_62_68941_116274_1,0.0
ompK35_@fs_61_62_45410_92752_1,0.0
ompK36_@del_152_153_107295_107298_0_STOP,0.0
ompK35_@fs_41_42_90664_138180_1,0.0
ompK36_@del_169_170_108812_108815_0_STOP,0.0
ompK36_@del_124_125_15270_15273_1_STOP,0.0
ompK35_@fs_85_86_0_30927_0,0.0
ompK35_@fs_95_96_92922_142020_1,0.0
ompK36_@del_124_125_129762_129765_1_STOP,0.0
ompK36_@del_180_181_93689_93692_0_STOP,0.0
ompK35_@fs_41_42_87777_135202_1,0.0
ompK35_@fs_95_96_92945_253809_1,0.0
ompK36_@del_195_196_128079_128082_1_STOP,0.0
ompK36_@del_233_234_14997_15000_1_STOP,0.0
ompK35_@fs_95_96_93188_254061_1,0.0
ompK35_@fs_95_96_89930_250803_1,0.0
ompK35_@fs_95_96_89840_250789_1,0.0
ompK35_@fs_61_62_420754_468096_1,0.0
ompK36_@del_254_255_1167_1170_1_STOP,0.0
ompK35_@fs_41_42_90674_121769_1,0.0
ompK35_@fs_41_42_90673_138189_1,0.0
ompK35_@fs_41_42_90674_127929_1,0.0
ompK35_@fs_95_96_0_160949_0,0.0
ompK35_W230Ter,0.0
ompK35_@fs_41_42_90674_121727_1,0.0
ompK36_@del_124_125_107765_107768_1_STOP,0.0
ompK35_@fs_41_42_90711_196683_1,0.0
ompK35_@fs_41_42_90674_138099_1,0.0
ompK35_@fs_61_62_420742_592318_1,0.0
ompK35_@fs_41_42_90680_196900_1,0.0
ompK35_@fs_41_42_90680_197036_1,0.0
ompK35_@fs_41_42_90680_221708_1,0.0
ompK35_@fs_41_42_90690_224227_1,0.0
ompK35_@fs_41_42_93801_199529_1,0.0
ompK35_@fs_41_42_90695_138211_1,0.0
ompK35_@fs_41_42_93799_224824_1,0.0
ompK36_@del_281_282_125067_125070_1_STOP,0.0
ompK35_@fs_41_42_90695_221722_1,0.0
ompK35_@fs_41_42_93795_198765_1,0.0
ompK35_@fs_41_42_93795_141235_1,0.0
ompK35_@fs_41_42_90711_119980_1,0.0
ompK35_@fs_41_42_90711_128576_1,0.0
ompK35_@fs_41_42_93635_141151_1,0.0
ompK35_@fs_41_42_93618_199838_1,0.0
ompK35_@fs_41_42_93615_224571_1,0.0
ompK35_@fs_41_42_93615_124739_1,0.0
ompK35_@fs_41_42_90711_128774_1,0.0
ompK35_@fs_41_42_93614_224570_1,0.0
ompK35_@fs_41_42_93614_199762_1,0.0
ompK35_@fs_41_42_93614_141054_1,0.0
ompK35_@fs_41_42_90711_138136_1,0.0
ompK35_@fs_41_42_93614_124677_1,0.0
ompK35_@fs_41_42_90717_138142_1,0.0
ompK35_@fs_41_42_90711_138151_1,0.0
ompK35_@fs_41_42_90711_221702_1,0.0
ompK35_@fs_41_42_90711_138227_1,0.0
ompK35_@fs_59_60_0_232076_0,0.0
ompK35_@fs_41_42_90680_138196_1,0.0
ompK35_@fs_59_60_168501_216011_1,0.0
ompK35_@fs_61_62_0_171575_0,0.0
ompK35_@fs_61_62_250410_297752_1,0.0
ompK35_@fs_61_62_138660_186002_1,0.0
ompK35_@fs_61_62_138452_185866_1,0.0
ompK35_@fs_41_42_90674_138114_1,0.0
ompK35_@fs_61_62_138452_185785_1,0.0
ompK35_@fs_61_62_0_47342_0,0.0
ompK35_@fs_41_42_90674_138188_1,0.0
ompK35_@fs_41_42_90674_138190_1,0.0
ompK35_@fs_41_42_90674_138262_1,0.0
ompK35_@fs_41_42_90711_196859_1,0.0
ompK35_@fs_41_42_90674_148201_1,0.0
ompK35_@fs_41_42_90674_195716_1,0.0
ompK35_@fs_41_42_90674_196172_1,0.0
ompK35_@fs_41_42_90679_221634_1,0.0
ompK35_@fs_41_42_90674_196244_1,0.0
ompK35_@fs_41_42_90674_196718_1,0.0
ompK35_@fs_41_42_90674_196894_1,0.0
ompK35_@fs_41_42_90674_214501_1,0.0
ompK35_@fs_41_42_90674_221702_1,0.0
ompK35_@fs_41_42_90679_101298_1,0.0
ompK35_@fs_41_42_90679_121791_1,0.0
ompK35_@fs_41_42_90679_138119_1,0.0
ompK35_@fs_41_42_90679_138195_1,0.0
ompK35_@fs_59_60_221027_410362_1,0.0
ompK35_@fs_41_42_90679_196684_1,0.0
ompK35_@fs_41_42_90679_196827_1,0.0
ompK35_@fs_41_42_93796_224822_1,0.0
pmrB_S208N,0.0
ompK36_@del_312_313_100278_100281_0_STOP,0.0
ramR_@fs_46_47_0_99876_0,0.0
ramR_@fs_38_39_0_109179_0,0.0
ramR_@fs_38_39_0_10640_0,0.0
ramR_@fs_28_29_28670_102147_1,0.0
ramR_@fs_28_29_0_73477_0,0.0
ramR_@fs_155_156_0_3657_0,0.0
ramR_@fs_153_154_0_48482_0,0.0
ramR_@fs_138_139_21818_55006_1,0.0
ramR_@fs_138_139_0_33188_0,0.0
ramR_@fs_137_138_156012_219869_1,0.0
ramR_@fs_114_115_512_100553_1,0.0
ramR_@fs_114_115_10040_20611_1,0.0
ramR_@fs_114_115_0_10528_0,0.0
ramR_@fs_114_115_0_10473_0,0.0
ramR_@fs_114_115_0_100041_0,0.0
ramR_@fs_110_111_28984_86057_1,0.0
ramR_@fs_10_11_7519_218038_1,0.0
ramR_@fs_10_11_0_341819_0,0.0
ramR_@fs_107_108_43005_61902_1,0.0
ramR_@fs_105_106_0_47937_0,0.0
ramR_@fs_104_105_10010_49317_1,0.0
ramR_@fs_102_103_475_47537_1,0.0
ramR_@fs_102_103_0_82855_0,0.0
ramR_@fs_102_103_0_76795_0,0.0
ramR_@fs_102_103_0_100069_0,0.0
ramR_@fs_101_102_10003_110077_1,0.0
ramR_@fs_46_47_0_100245_0,0.0
ramR_@fs_47_48_0_340037_0,0.0
ramR_@fs_101_102_0_306611_0,0.0
ramR_@fs_47_48_0_92214_0,0.0
tet(G),0.0
tet(C),0.0
tet(B),0.0
smr,0.0
sat2,0.0
rpsJ_V57L,0.0
rmtF,0.0
rmtB1,0.0
ramR_T43M,0.0
ramR_@fs_9_10_0_40444_0,0.0
ramR_@fs_98_99_0_39330_0,0.0
ramR_@fs_97_98_0_336225_0,0.0
ramR_@fs_95_96_573_4438_1,0.0
ramR_@fs_94_95_104758_445948_1,0.0
ramR_@fs_94_95_0_345891_0,0.0
ramR_@fs_86_87_156868_190212_1,0.0
ramR_@fs_75_76_0_66950_0,0.0
ramR_@fs_65_66_365_100468_1,0.0
ramR_@fs_65_66_0_48749_0,0.0
ramR_@fs_65_66_0_386679_0,0.0
ramR_@fs_49_50_5420_34228_1,0.0
ramR_@fs_49_50_148401_198021_1,0.0
ramR_@fs_49_50_100678_125858_1,0.0
ramR_@fs_49_50_0_34163_0,0.0
ramR_@fs_47_48_61915_126555_1,0.0
ramR_@fs_101_102_0_85397_0,0.0
ramR_@fs_101_102_0_100074_0,0.0
ompK36_@del_312_313_160666_160669_0_STOP,0.0
oqxR_@fs_121_122_0_46692_0,0.0
oqxR_@del_89_90_54407_54410_1_STOP,0.0
oqxR_@del_20_21_35530_35533_0_STOP,0.0
oqxR_@del_107_108_29928_29931_0_STOP,0.0
oqxB6,0.0
oqxB27,0.0
oqxB22,0.0
oqxB21,0.0
oqxB16,0.0
oqxA6,0.0
ompK36_T136TDT,0.0
ompK36_Q70Ter,0.0
ompK36_Q313Ter,0.0
ompK36_G133D,0.0
ompK36_@fs_26_27_0_180629_0,0.0
ompK36_@fs_261_262_128313_277213_1,0.0
ompK36_@fs_250_251_0_142423_0,0.0
ompK36_@fs_184_185_110308_256106_1,0.0
ompK36_@fs_129_130_127918_304261_1,0.0
ompK36_@fs_107_108_204932_314043_1,0.0
ompK36_@del_75_76_135163_135166_1_STOP,0.0
ompK36_@del_69_70_74883_74886_0_STOP,0.0
ompK36_@del_69_70_55889_55892_1_STOP,0.0
ompK36_@del_69_70_196154_196157_0_STOP,0.0
ompK36_@del_69_70_109225_109228_0_STOP,0.0
ompK36_@del_312_313_9485_9488_0_STOP,0.0
oqxR_@fs_10_11_0_41319_0,0.0
oqxR_@fs_136_137_54244_100565_1,0.0
ramR_@fs_100_101_0_47418_0,0.0
oqxR_@fs_19_20_53911_143953_1,0.0
ramR_@del_8_9_21624_21627_1_STOP,0.0
ramR_@del_56_57_10694_10697_0_STOP,0.0
ramR_@del_22_23_28778_28781_1_STOP,0.0
ramR_@del_139_140_21823_21826_1_STOP,0.0
ramR_@del_136_137_615_618_1_STOP,0.0
ramR_@del_121_122_56617_56620_0_STOP,0.0
ramR_@del_121_122_48177_48180_0_STOP,0.0
ramR_@del_121_122_39884_39887_0_STOP,0.0
ramR_@del_121_122_384498_384501_0_STOP,0.0
ramR_@del_121_122_1884_1887_1_STOP,0.0
ramR_@del_117_118_3797_3800_0_STOP,0.0
qnrVC1,0.0
qnrB9,0.0
qnrB17,0.0
qnrB10,0.0
qnrA1,0.0
qacG2,0.0
ompK35_@fs_41_42_728_48153_1,0.0
pmrA_S42N,0.0
parC_E84K,0.0
oqxR_@fs_93_94_54130_63554_1,0.0
oqxR_@fs_87_88_22600_36797_1,0.0
oqxR_@fs_69_70_0_35376_0,0.0
oqxR_@fs_69_70_0_35209_0,0.0
oqxR_@fs_61_62_54338_112031_1,0.0
ompK35_@fs_41_42_81345_128825_1,0.0
ompK35_@fs_41_42_0_106129_0,0.0
ompK35_@fs_41_42_72832_120257_1,0.0
blaSHV-36,0.0
crrB_L94M,0.0
cmlA4,0.0
cmlA,0.0
cirA_@fs_47_48_87923_153490_1,0.0
cirA_@fs_442_443_179942_301253_1,0.0
cirA_@fs_123_124_0_93782_0,0.0
cirA_@fs_121_122_0_129494_0,0.0
cirA_@del_63_64_122846_122849_0_STOP,0.0
cirA_@del_561_562_144295_144298_0_STOP,0.0
cirA_@del_527_528_30104_30107_0_STOP,0.0
catB11,0.0
blaZ,0.0
blaVIM-4,0.0
blaVIM-2,0.0
blaVIM-1,0.0
blaTEM-206,0.0
blaSHV-77,0.0
blaSHV-75,0.0
blaSHV-71,0.0
blaSHV-63,0.0
blaSHV-62,0.0
blaSHV-61,0.0
blaSHV-60,0.0
blaSHV-52,0.0
blaSHV-5,0.0
blaSHV-42,0.0
blaSHV-41,0.0
blaSHV-40,0.0
blaSHV-38,0.0
dfrA15,0.0
dfrA16,0.0
dfrA18,0.0
gyrA_D87Y,0.0
mgrB_@del_42_43_110493_110496_1_STOP,0.0
mgrB_@del_3_4_9382_9385_1_STOP,0.0
mgrB_@del_3_4_79371_79374_0_STOP,0.0
mgrB_@del_3_4_76472_76475_1_STOP,0.0
mgrB_@del_3_4_733_736_0_STOP,0.0
mgrB_@del_2_3_736_739_0_STOP,0.0
mgrB_@del_2_3_465917_465920_1_STOP,0.0
mgrB_@del_29_30_79842_79845_0_STOP,0.0
mgrB_@del_29_30_76550_76553_1_STOP,0.0
ompK35_@fs_41_42_59976_107401_1,0.0
mgrB_@del_29_30_154020_154023_1_STOP,0.0
mgrB_@del_17_18_76513_76516_1_STOP,0.0
mgrB_@del_17_18_691_694_0_STOP,0.0
ftsI_A413V,0.0
dfrA19,0.0
fosA9,0.0
floR2,0.0
erm(42),0.0
ere(B),0.0
ere(A),0.0
dfrB3,0.0
dfrA8,0.0
dfrA35,0.0
dfrA33,0.0
dfrA30,0.0
dfrA26,0.0
dfrA22,0.0
dfrA21,0.0
blaSHV-37,0.0
blaSHV-32,0.0
mgrB_@del_5_6_106024_106027_1_STOP,0.0
blaSHV-31,0.0
blaLEN,0.0
blaLAP-2,0.0
blaKPC-45,0.0
blaKPC,0.0
blaIMP-4,0.0
blaIMP-18,0.0
blaFOX-5,0.0
blaDHA-6,0.0
blaDHA,0.0
blaCTX-M-220,0.0
blaCMY-4,0.0
blaCARB-2,0.0
arr-4,0.0
arr,0.0
aphA16,0.0
aph(4)-Ia,0.0
aph(3')-VIb,0.0
ant(6)-Ia,0.0
acrR_M109I,0.0
aadA3,0.0
aadA10,0.0
aacA43,0.0
aac(6')-Il,0.0
aac(6')-Ib4,0.0
aac(6')-E606,0.0
aac(6')-33,0.0
aac(3)-VIa,0.0
aac(3)-IVa,0.0
aac(3)-IIg,0.0
blaLEN-17,0.0
blaLEN-9,0.0
blaMUS,0.0
blaSHV-110,0.0
blaSHV-30,0.0
blaSHV-2A,0.0
blaSHV-25,0.0
blaSHV-236,0.0
blaSHV-220,0.0
blaSHV-207,0.0
blaSHV-2,0.0
blaSHV-193,0.0
blaSHV-164,0.0
blaSHV-157,0.0
blaSHV-133,0.0
blaSHV-120,0.0
blaSHV-119,0.0
blaSHV-108,0.0
blaNDM,0.0
blaSHV-100,0.0
blaSCO-1,0.0
blaR1,0.0
blaOXY-5-9,0.0
blaOXA-204,0.0
blaOXA-2,0.0
blaOXA-181,0.0
blaOXA-163,0.0
blaOKP-B-79,0.0
blaOKP-B-54,0.0
blaOKP-B-23,0.0
blaOKP-A-10,0.0
blaOKP-A,0.0
mgrB_@del_42_43_82164_82167_0_STOP,0.0
vanR-A,0.0
mgrB_@fs_24_25_0_83890_0,0.0
ompK35_@fs_41_42_0_105728_0,0.0
ompK35_@fs_299_300_0_104728_0,0.0
ompK35_@fs_299_300_91377_221563_1,0.0
ompK35_@fs_315_316_223999_340461_1,0.0
ompK35_@fs_41_42_0_10110_0,0.0
ompK35_@fs_41_42_0_104970_0,0.0
ompK35_@fs_41_42_0_105042_0,0.0
ompK35_@fs_41_42_0_105570_0,0.0
ompK35_@fs_41_42_0_106148_0,0.0
ompK35_@fs_41_42_0_131028_0,0.0
ompK35_@fs_41_42_0_106220_0,0.0
ompK35_@fs_41_42_0_106292_0,0.0
ompK35_@fs_41_42_0_108322_0,0.0
ompK35_@fs_41_42_0_110866_0,0.0
ompK35_@fs_41_42_0_130926_0,0.0
ompK35_@fs_41_42_0_130944_0,0.0
ompK35_@fs_41_42_0_130955_0,0.0
ompK35_@fs_207_208_95291_142313_1,0.0
ompK35_@fs_207_208_42464_49119_1,0.0
ompK35_@fs_207_208_42123_72657_1,0.0
ompK35_@fs_207_208_41707_240641_1,0.0
ompK35_@fs_11_12_21975_69560_1,0.0
ompK35_@fs_13_14_0_42193_0,0.0
mgrB_@fs_24_25_142170_219261_1,0.0
ompK35_@fs_13_14_90606_132833_1,0.0
ompK35_@fs_164_165_133478_170964_1,0.0
ompK35_@fs_164_165_90358_137404_1,0.0
ompK35_@fs_164_165_95698_133403_1,0.0
ompK35_@fs_169_170_91075_138205_1,0.0
ompK35_@fs_207_208_0_188888_0,0.0
ompK35_@fs_207_208_0_198934_0,0.0
ompK35_@fs_207_208_0_37369_0,0.0
ompK35_@fs_207_208_140840_187684_1,0.0
ompK35_@fs_207_208_40505_70995_1,0.0
ompK35_@fs_207_208_41707_230600_1,0.0
ompK35_@fs_207_208_41707_240341_1,0.0
ompK35_@fs_41_42_0_130956_0,0.0
ompK35_@fs_41_42_0_141039_0,0.0
ompK35_@fs_11_12_0_47513_0,0.0
ompK35_@fs_41_42_44463_150611_1,0.0
ompK35_@fs_41_42_209247_247112_1,0.0
ompK35_@fs_41_42_209250_240272_1,0.0
ompK35_@fs_41_42_209252_256764_1,0.0
ompK35_@fs_41_42_209255_256771_1,0.0
ompK35_@fs_41_42_209433_240476_1,0.0
ompK35_@fs_41_42_209451_315671_1,0.0
ompK35_@fs_41_42_209459_256975_1,0.0
ompK35_@fs_41_42_44484_82349_1,0.0
ompK35_@fs_41_42_0_16734_0,0.0
ompK35_@fs_41_42_44484_91924_1,0.0
ompK35_@fs_41_42_46469_93894_1,0.0
ompK35_@fs_41_42_46469_93985_1,0.0
ompK35_@fs_41_42_53747_184703_1,0.0
ompK35_@fs_41_42_58515_106031_1,0.0
ompK35_@fs_41_42_58515_189545_1,0.0
ompK35_@fs_41_42_5887_36920_1,0.0
ompK35_@fs_41_42_1870_3968_1,0.0
ompK35_@fs_41_42_0_47569_0,0.0
ompK35_@fs_41_42_0_47516_0,0.0
ompK35_@fs_41_42_0_47512_0,0.0
ompK35_@fs_41_42_0_31009_0,0.0
ompK35_@fs_41_42_0_31020_0,0.0
ompK35_@fs_41_42_0_31033_0,0.0
ompK35_@fs_41_42_0_31058_0,0.0
ompK35_@fs_41_42_0_31063_0,0.0
ompK35_@fs_41_42_0_31080_0,0.0
ompK35_@fs_41_42_0_31097_0,0.0
ompK35_@fs_41_42_0_31112_0,0.0
ompK35_@fs_41_42_0_35006_0,0.0
ompK35_@fs_41_42_0_37865_0,0.0
ompK35_@fs_41_42_0_38267_0,0.0
ompK35_@fs_41_42_0_4120_0,0.0
ompK35_@fs_41_42_0_47425_0,0.0
ompK35_@fs_41_42_0_47440_0,0.0
ompK35_@fs_41_42_0_47497_0,0.0
ompK35_@fs_11_12_152195_199697_1,0.0
ompK35_@fs_13_14_0_42227_0,0.0
ompK35_@fs_118_119_95455_124100_1,0.0
nfsB_@fs_166_167_70030_190481_1,0.0
nfsB_@fs_129_130_63230_102168_1,0.0
nfsB_@fs_129_130_63230_102112_1,0.0
mgrB_@fs_41_42_0_621_0,0.0
mgrB_D31N,0.0
nfsB_@del_25_26_117073_117076_1_STOP,0.0
nfsB_@fs_129_130_1889_11318_1,0.0
nfsB_@fs_129_130_0_9409_0,0.0
nfsB_@fs_129_130_0_38870_0,0.0
mgrB_Q30Ter,0.0
nfsB_@fs_129_130_0_10376_0,0.0
ompK35_@fs_118_119_0_47136_0,0.0
nfsB_@del_95_96_38996_38999_0_STOP,0.0
mgrB_W47R,0.0
nfsB_@del_45_46_275131_275134_0_STOP,0.0
nfsB_@del_34_35_32287_32290_0_STOP,0.0
mph(C),0.0
nfsB_@del_101_102_9365_9368_0_STOP,0.0
nfsB_@del_34_35_2987_2990_0_STOP,0.0
nfsB_@del_130_131_57084_57087_0_STOP,0.0
nfsB_@del_34_35_29814_29817_1_STOP,0.0
nfsB_@del_34_35_29812_29815_1_STOP,0.0
nfsB_@del_34_35_26265_26268_1_STOP,0.0
nfsB_@del_27_28_43865_43868_1_STOP,0.0
nfsB_@fs_166_167_60126_97257_1,0.0
nfsB_@fs_129_130_22924_61719_1,0.0
nfsB_@fs_20_21_0_32538_0,0.0
ompK35_@del_311_312_30270_30273_0_STOP,0.0
ompK35_@fs_115_116_0_47297_0,0.0
ompK35_@fs_107_108_108908_349153_1,0.0
ompK35_@fs_107_108_108908_156119_1,0.0
ompK35_@fs_107_108_0_47211_0,0.0
nfsB_@fs_20_21_0_32613_0,0.0
ompK35_@fs_115_116_0_47347_0,0.0
ompK35_@del_78_79_2088_2091_0_STOP,0.0
ompK35_@del_315_316_46599_46602_0_STOP,0.0
ompK35_@fs_112_113_33283_80435_1,0.0
ompK35_@del_311_312_95961_95964_1_STOP,0.0
ompK35_@del_315_316_46516_46519_0_STOP,0.0
ompK35_@del_287_288_188899_188902_0_STOP,0.0
ompK35_@del_234_235_46784_46787_0_STOP,0.0
ompK35_@fs_115_116_102829_150176_1,0.0
ompK35_@del_229_230_46735_46738_0_STOP,0.0
mgrB_@fs_24_25_21606_105496_1,0.0
ompK35_@del_137_138_30747_30750_0_STOP,0.0
ompK35_@del_137_138_231908_231911_0_STOP,0.0
nfsB_D198Y,0.0
nfsB_@fs_20_21_0_6137_0,0.0
ompK35_@fs_115_116_0_140461_0,0.0
cirA_@del_418_419_63890_63893_0_STOP,-0.004923693835735321
oqxR_@fs_117_118_47259_138590_1,-0.009141463786363602
oqxB20,-0.013054311275482178
blaCMY-16,-0.01480555534362793
catB,-0.019599437713623047
fosA3,-0.02152392268180847
ampC_Kaer-1,-0.027660226449370384
ampC-Kaer,-0.033590395003557205
ramR_@fs_96_97_0_336402_0,-0.03947782516479492
oqxR_@fs_94_95_0_41692_0,-0.041749417781829834
sul2,-0.04224688187241554
oqxA11,-0.046861693263053894
fosA10,-0.050536394119262695
oqxB5,-0.052276674658060074
oqxB,-0.054261453449726105
blaOKP-B-6,-0.0566900372505188
oqxR_@fs_88_89_50201_91960_1,-0.057274818420410156
fosA,-0.058095987886190414
oqxB14,-0.05819784104824066
oqxA,-0.06057199835777283
oqxB19,-0.06588522344827652
oqxB9,-0.06795632839202881
blaCMY-2,-0.07589585334062576
oqxR_V113I,-0.08122172951698303
oqxB32,-0.08239995688199997
oqxR_D95E,-0.08647438138723373
